index,percentage_docks_available
44216,0.27189744
44217,0.4928806
44218,0.9833903
44219,0.9242228
44220,1.0431042
44221,0.13750683
44222,0.24415088
44223,0.9585668
44224,0.5319055
44225,1.0167413
44226,1.3334527
44227,0.49337482
44228,0.5788881
44229,1.0281806
44230,0.67906356
44231,0.36735862
44232,0.9186633
44233,0.35783812
44234,0.74757886
44235,0.72531986
44236,0.44444036
44237,0.13005258
44238,0.5254016
44239,0.37725964
44240,0.5771446
44241,0.5336416
44242,0.69940305
44243,0.55711985
44244,0.94111174
44245,0.41338295
44246,0.41118604
44247,1.2144752
44248,0.90039986
44249,1.1346117
44250,0.14091633
44251,0.46322596
44252,0.54546624
44253,0.7164839
44254,0.37214392
44255,0.45755792
44256,0.13621265
44257,0.7619561
44258,0.9887971
44259,0.87793845
44260,0.53083813
44261,0.963914
44262,0.47427434
44263,0.6920434
44264,0.67463684
44265,0.5566997
44266,0.43124652
44267,1.01935
44268,0.47859052
44269,0.56912273
44270,0.7005524
44271,0.6639257
44272,0.15901498
44273,0.47977096
44274,0.72437996
44275,0.51736414
44276,0.2938053
44277,0.73564357
44278,0.47328433
44279,0.37330493
44280,0.63101476
44281,0.3553664
44282,1.0300834
44283,0.33875042
44284,0.7779004
44285,0.5630011
44286,0.8505215
44287,0.35663697
44288,1.0130095
44289,1.1141409
44290,0.6200168
44291,0.27564633
44292,0.65637594
44293,0.39760965
44294,0.45193195
44295,0.8901897
44296,0.47284132
44297,-0.028464794
44298,0.5248931
44299,0.5374505
44300,0.85738564
44301,0.8270392
44302,1.1974452
44303,0.3870718
44304,0.22538109
44305,0.8517539
44306,1.1763918
44307,1.12555
44308,1.3612194
44309,1.087484
44310,0.4679479
44311,1.2792153
44312,0.74012333
44313,0.8347502
44314,0.780636
44315,0.9371826
44316,0.68908376
44317,0.6820849
44318,1.2906215
44319,0.42584532
44320,1.048447
44321,0.59649926
44322,0.72824496
44323,0.9396788
44324,0.724221
44325,0.09190667
44326,0.5840773
44327,0.40241492
44328,0.72086716
44329,1.0170865
44330,0.48279303
44331,1.0838776
44332,0.9231698
44333,0.8358205
44334,0.8477579
44335,0.8431095
44336,0.64605623
44337,0.81881875
44338,0.823995
44339,0.7940687
44340,0.22558533
44341,0.47832805
44342,0.8206689
44343,0.25010008
44344,0.7303539
44345,0.4342146
44346,0.5315707
44347,0.6889444
44348,0.609355
44349,0.59267235
44350,0.50290334
44351,0.7147398
44352,1.0153391
44353,0.39826313
44354,0.7870518
44355,0.96701676
44356,0.95852697
44357,1.110591
44358,0.4907027
44359,0.77477187
44360,1.032827
44361,0.34053415
44362,0.824559
44363,0.7649091
44364,0.4712778
44365,0.7205978
44366,0.58229667
44367,0.51972544
44368,0.9762008
44369,0.94449025
44370,0.35501254
44371,0.48666364
44372,0.66920245
44373,-0.021514118
44374,0.32411328
44375,0.37433416
44376,0.5653945
44377,0.3706241
44378,0.4991081
44379,0.50160193
44380,0.34122947
44381,0.4673405
44382,0.63706744
44383,0.5997407
44384,0.31095713
44385,0.22691421
44386,0.8551674
44387,1.0271
44388,0.5347822
44389,0.67048526
44390,0.6469309
44391,0.47819865
44392,0.715517
44393,0.64787567
44394,1.1218532
44395,0.92258483
44396,0.31010377
44397,1.0449855
44398,0.94751126
44399,0.9657998
44400,0.9166967
44401,0.91396123
44402,0.4138672
44403,1.5293293
44404,0.5745387
44405,0.31486905
44406,0.72472924
44407,0.44246757
44408,1.5159984
44409,0.60003483
44410,0.72214735
44411,1.1712129
44412,0.9146294
44413,0.947317
44414,0.18250921
44415,0.57886577
44416,0.043136835
44417,0.724238
44418,0.57213205
44419,0.8515717
44420,0.59688866
44421,0.116301656
44422,0.48077682
44423,0.07469599
44424,0.40544003
44425,0.83746606
44426,1.4374216
44427,1.1329682
44428,0.419968
44429,0.739058
44430,1.0782566
44431,0.8562571
44432,0.03803937
44433,0.7723038
44434,0.71481854
44435,0.85202795
44436,0.2183814
44437,0.9388148
44438,0.89603764
44439,0.52090555
44440,1.4634454
44441,0.6727269
44442,0.9949996
44443,1.0452325
44444,0.47861955
44445,0.5198612
44446,0.64871067
44447,0.740406
44448,0.80918795
44449,0.6574613
44450,0.90501714
44451,0.40705565
44452,0.74785966
44453,0.39175478
44454,0.7888076
44455,0.7870026
44456,0.999289
44457,0.8841491
44458,0.9905056
44459,1.0721065
44460,1.2422423
44461,0.49596775
44462,0.05919993
44463,0.9894928
44464,1.036263
44465,0.4421611
44466,0.9822165
44467,0.7819108
44468,0.66987705
44469,0.8896166
44470,0.65776265
44471,0.6184706
44472,0.6621705
44473,0.7425404
44474,0.4261308
44475,0.71703166
44476,0.403552
44477,0.9196451
44478,0.38546968
44479,0.69169056
44480,0.70154506
44481,0.9333697
44482,0.57844675
44483,0.34046838
44484,0.6680432
44485,0.84463364
44486,0.4202358
44487,0.86893314
44488,0.2643426
44489,0.2263382
44490,0.8355911
44491,0.5261787
44492,0.8102367
44493,0.7222086
44494,0.7755396
44495,0.36277616
44496,0.4011974
44497,0.4787106
44498,0.16638434
44499,0.9495925
44500,0.7404887
44501,0.11146532
44502,0.16266865
44503,1.0723183
44504,0.08398563
44505,0.82967246
44506,0.90691704
44507,0.9838128
44508,0.60154194
44509,0.80706346
44510,0.4391971
44511,0.6025024
44512,0.69180155
44513,0.7328827
44514,0.71107
44515,0.7430358
44516,0.16722256
44517,0.33477843
44518,0.7645706
44519,0.47520804
44520,0.65833926
44521,0.40031308
44522,0.4913916
44523,0.8080115
44524,0.54531753
44525,0.42560703
44526,0.88686967
44527,1.0199226
44528,0.8568831
44529,0.70853704
44530,0.21051538
44531,0.40795052
44532,1.0631187
44533,0.6812827
44534,0.36439928
44535,0.75234693
44536,1.0042744
44537,0.27904245
44538,0.47504565
44539,0.96465325
44540,0.39270654
44541,1.0542476
44542,0.09501052
44543,0.19488607
44544,0.69447345
44545,0.77741927
44546,1.1005279
44547,0.859274
44548,1.2715173
44549,0.44569877
44550,0.9102384
44551,0.6661477
44552,1.0744684
44553,1.1569613
44554,1.0255625
44555,0.20741645
44556,0.22595054
44557,0.83140844
44558,0.57973015
44559,0.75332135
44560,0.8773956
44561,0.385087
44562,0.7585727
44563,0.8152863
44564,0.5079249
44565,0.86502475
44566,0.7512199
44567,0.5982225
44568,0.440944
44569,1.4877634
44570,0.6208404
44571,0.5027363
44572,0.86832905
44573,0.50924915
44574,0.34391722
44575,0.2008897
44576,0.72164595
44577,0.4555272
44578,0.16640563
44579,0.66709197
44580,1.051794
44581,0.39061588
44582,1.0610065
44583,0.7415704
44584,0.5530597
44585,0.9865843
44586,0.7371778
44587,1.0833274
44588,0.7882927
44589,0.48444384
44590,0.1342173
44591,0.44143638
44592,0.6450242
44593,0.66977453
44594,0.4479807
44595,1.0508063
44596,0.28856543
44597,0.83535284
44598,0.6099838
44599,0.9976548
44600,1.0159531
44601,0.07288633
44602,0.44184497
44603,0.6349025
44604,0.68644744
44605,0.37830377
44606,-0.072987914
44607,0.49594012
44608,-0.046127766
44609,0.3787079
44610,0.96051764
44611,0.66406316
44612,1.1396561
44613,0.58639836
44614,1.112657
44615,0.9376992
44616,0.7799522
44617,0.57948965
44618,0.4843102
44619,0.5273365
44620,0.83240664
44621,0.69708323
44622,0.54018056
44623,0.6131728
44624,0.1931514
44625,0.30800736
44626,0.20277265
44627,0.76073176
44628,0.18777823
44629,0.4117911
44630,0.9518922
44631,0.863021
44632,1.0478508
44633,0.64943355
44634,0.61477935
44635,0.8044738
44636,0.1215875
44637,0.7503131
44638,0.853733
44639,0.82496226
44640,0.7331583
44641,0.41869164
44642,0.64308715
44643,0.31024992
44644,0.44243938
44645,0.773494
44646,0.70076317
44647,1.0373197
44648,0.80653554
44649,0.6489135
44650,0.4164503
44651,0.41246012
44652,0.16967164
44653,0.5169374
44654,0.5875443
44655,0.7864984
44656,0.8273681
44657,0.43451363
44658,0.55972373
44659,0.78929955
44660,0.36543933
44661,0.8095265
44662,0.7182491
44663,0.9172599
44664,0.50739604
44665,0.47014743
44666,0.97275895
44667,0.334652
44668,0.9199408
44669,0.8806774
44670,0.9069324
44671,0.522335
44672,0.46852458
44673,0.6541343
44674,0.24061996
44675,1.1368465
44676,-0.11639118
44677,0.8504552
44678,0.20593944
44679,0.8933396
44680,0.7259298
44681,0.15967607
44682,0.7094817
44683,0.80592483
44684,0.48590147
44685,1.1057881
44686,0.16160744
44687,0.33369648
44688,0.29208422
44689,0.48360357
44690,0.5371201
44691,0.5056764
44692,0.6200996
44693,0.81047326
44694,0.95647097
44695,0.9773526
44696,0.51200795
44697,0.5083306
44698,0.9126336
44699,0.307509
44700,0.86854845
44701,0.69102603
44702,0.38798776
44703,1.0764093
44704,0.63332254
44705,1.4342241
44706,0.5593037
44707,0.08604929
44708,0.52428687
44709,0.76817995
44710,1.148217
44711,0.9122128
44712,0.5323546
44713,0.2945484
44714,1.0826415
44715,0.94128203
44716,0.42789865
44717,0.24598698
44718,0.89853704
44719,0.2779513
44720,0.6639606
44721,0.99605274
44722,0.41196457
44723,0.23884696
44724,0.13917994
44725,0.81391084
44726,0.4961063
44727,0.46651524
44728,1.223619
44729,0.87013704
44730,0.9232779
44731,0.27583244
44732,0.7110795
44733,0.13684356
44734,0.66163063
44735,0.74775547
44736,0.7064896
44737,0.37707755
44738,0.41817385
44739,0.7759275
44740,0.88111
44741,0.88526666
44742,0.11468814
44743,0.6279584
44744,0.51875293
44745,1.0034395
44746,0.6304336
44747,0.92688674
44748,1.1379982
44749,0.51291007
44750,0.5489758
44751,0.83605677
44752,0.657249
44753,0.15720493
44754,0.35796016
44755,0.5736693
44756,0.43111297
44757,0.8627201
44758,0.51989436
44759,0.25221062
44760,0.7656726
44761,0.33134115
44762,0.6858726
44763,0.98206687
44764,0.918722
44765,0.5989863
44766,0.59195817
44767,0.13090134
44768,0.49513346
44769,1.1184301
44770,0.9914741
44771,0.25011873
44772,0.5545094
44773,1.0847198
44774,0.66380954
44775,0.7911113
44776,0.42982924
44777,0.40950716
44778,1.0024505
44779,0.20569263
44780,0.5635661
44781,0.9024516
44782,0.86233586
44783,0.61644983
44784,1.0353031
44785,0.81331104
44786,0.30552226
44787,0.50767905
44788,0.7062833
44789,0.80716187
44790,0.29849142
44791,0.293449
44792,0.49791765
44793,0.8290035
44794,0.8030471
44795,0.66959935
44796,1.2464182
44797,0.38545835
44798,0.07038987
44799,0.28614444
44800,0.28888124
44801,0.5690197
44802,0.76828486
44803,0.5025424
44804,0.5503207
44805,0.15643112
44806,0.23911637
44807,0.5437012
44808,0.43405992
44809,0.630587
44810,0.83546793
44811,0.7744326
44812,0.23100945
44813,0.19156033
44814,0.44279963
44815,0.9723587
44816,0.56844246
44817,0.659984
44818,0.6008005
44819,1.1046264
44820,0.6615835
44821,0.5161668
44822,0.775175
44823,0.6846231
44824,0.59806895
44825,0.94134855
44826,0.7712615
44827,0.4965803
44828,0.78797096
44829,0.5461859
44830,0.8011771
44831,0.5507108
44832,0.27673125
44833,1.171952
44834,0.19821315
44835,0.693843
44836,0.9338225
44837,0.08726609
44838,1.0224001
44839,0.1492225
44840,1.0251398
44841,0.1483281
44842,1.1164804
44843,0.27512804
44844,0.21104716
44845,1.1498387
44846,0.5487845
44847,0.655475
44848,0.48322064
44849,0.16059172
44850,1.3642848
44851,0.80384195
44852,0.84626096
44853,0.7505769
44854,0.5360495
44855,1.1059246
44856,0.21305183
44857,0.78555137
44858,0.6057122
44859,1.1841369
44860,0.38741696
44861,0.68178713
44862,0.4991505
44863,0.45989382
44864,0.7309453
44865,0.80020386
44866,0.6238665
44867,0.05060287
44868,0.35752904
44869,0.9426101
44870,0.54451877
44871,0.8805427
44872,0.7862156
44873,0.15920737
44874,0.7294739
44875,0.62179565
44876,0.59632254
44877,0.6077508
44878,0.82361954
44879,0.41835216
44880,1.088248
44881,0.62035424
44882,0.25876915
44883,0.8137367
44884,0.36117494
44885,0.8215236
44886,0.07666202
44887,0.87762356
44888,0.4569704
44889,0.94056606
44890,0.8693097
44891,0.7521648
44892,0.66755104
44893,0.5388882
44894,1.4964006
44895,0.60972357
44896,1.1571794
44897,0.1547701
44898,0.30165294
44899,0.07259166
44900,0.63163644
44901,0.25356293
44902,0.63735306
44903,0.52517617
44904,0.5430864
44905,1.1020174
44906,0.9709416
44907,0.35041538
44908,0.5996966
44909,0.5300538
44910,0.9764061
44911,0.96425235
44912,0.21236967
44913,0.84195024
44914,0.77593607
44915,1.1544055
44916,0.8966102
44917,0.39374068
44918,0.114628434
44919,0.7823527
44920,0.71214616
44921,0.16749842
44922,0.59567696
44923,0.20408261
44924,1.3216054
44925,0.947313
44926,0.46546572
44927,0.5387143
44928,0.40221947
44929,0.54671425
44930,0.34891337
44931,0.28066182
44932,0.8189301
44933,0.4066213
44934,0.8139952
44935,1.2840569
44936,0.7347601
44937,0.8315335
44938,0.7198922
44939,1.4234207
44940,0.85867923
44941,0.43429387
44942,0.39246705
44943,0.19369382
44944,0.848831
44945,0.49389455
44946,0.3673823
44947,0.7344713
44948,0.09232384
44949,0.94707733
44950,0.058199644
44951,0.48593011
44952,0.7609775
44953,0.1502518
44954,0.64831585
44955,0.3377741
44956,0.78507006
44957,0.4631793
44958,0.78724307
44959,0.36002606
44960,0.4817204
44961,1.4465716
44962,0.7531205
44963,0.92467225
44964,1.1865768
44965,0.74486214
44966,1.4230647
44967,0.36454695
44968,0.8844402
44969,0.5844166
44970,0.43949848
44971,0.9284845
44972,0.85205466
44973,0.471465
44974,0.42742014
44975,0.7204158
44976,0.6148281
44977,0.557059
44978,0.2904685
44979,0.5020992
44980,0.10359806
44981,0.7799816
44982,0.49766126
44983,1.0171195
44984,0.33227044
44985,0.506876
44986,0.5157312
44987,0.7344019
44988,0.6271836
44989,0.8780566
44990,0.6654973
44991,0.38752282
44992,0.7023496
44993,0.6032525
44994,0.48562747
44995,0.6846178
44996,0.16390565
44997,0.5040778
44998,0.7061102
44999,0.46926394
45000,0.90771407
45001,0.5503286
45002,0.9374421
45003,1.1267427
45004,0.3193738
45005,1.0076287
45006,0.78052074
45007,0.47204712
45008,1.327743
45009,0.30992687
45010,0.3701439
45011,0.47891772
45012,0.31518245
45013,0.48056084
45014,0.9907485
45015,0.89062315
45016,0.38111883
45017,0.718793
45018,1.020206
45019,0.6472877
45020,0.6329103
45021,0.6440064
45022,0.36083922
45023,0.74506944
45024,0.6995185
45025,0.33173728
45026,0.5104616
45027,1.0069255
45028,0.2888544
45029,0.6004753
45030,0.705715
45031,0.6194377
45032,1.0852414
45033,0.9039399
45034,1.0602319
45035,0.41766113
45036,0.18510233
45037,1.0711112
45038,0.6689613
45039,0.36612824
45040,0.60509866
45041,0.88649243
45042,0.99207
45043,1.0742788
45044,1.1699362
45045,0.38226444
45046,0.68904394
45047,0.5020503
45048,1.0338955
45049,0.5231615
45050,0.9020446
45051,0.44989985
45052,1.1239178
45053,0.457062
45054,0.77351624
45055,0.6698055
45056,0.39890495
45057,0.92168164
45058,1.007987
45059,0.8533193
45060,1.0496104
45061,0.387779
45062,1.3990483
45063,0.7888986
45064,0.4490841
45065,0.9040815
45066,0.18329465
45067,0.13267663
45068,0.39540353
45069,0.28326982
45070,0.32795003
45071,0.5919619
45072,0.37697542
45073,0.41303688
45074,0.91394675
45075,0.6132271
45076,1.2807698
45077,0.37276793
45078,0.5949461
45079,0.7793126
45080,0.41145718
45081,1.1921046
45082,0.86326265
45083,0.610323
45084,0.38052207
45085,0.62772244
45086,0.17901157
45087,0.67111313
45088,0.6268786
45089,1.0811288
45090,0.75684375
45091,0.883167
45092,0.9322792
45093,0.78697294
45094,0.6269988
45095,0.52628577
45096,0.3173579
45097,0.8394739
45098,0.5833484
45099,0.8886879
45100,0.9237306
45101,1.1286478
45102,0.6625991
45103,0.70253164
45104,0.047465563
45105,0.64864004
45106,1.0075842
45107,0.71356696
45108,0.81486
45109,1.0132276
45110,0.22091605
45111,0.8369511
45112,0.8487941
45113,0.44551057
45114,0.30133963
45115,0.3960563
45116,0.39580888
45117,1.0235982
45118,1.0536194
45119,0.858991
45120,0.5865146
45121,0.8412308
45122,0.35784355
45123,0.61962724
45124,0.77016455
45125,0.45296592
45126,0.67763376
45127,0.92680067
45128,0.58449906
45129,0.4673301
45130,0.7113281
45131,0.20958439
45132,0.8235888
45133,0.8675429
45134,0.4484704
45135,0.696727
45136,1.088172
45137,0.74822
45138,0.40073693
45139,0.5704318
45140,0.6629668
45141,0.31123435
45142,0.5642153
45143,0.5029702
45144,0.7128647
45145,0.7846999
45146,0.9354889
45147,1.3267472
45148,0.55467725
45149,1.1309791
45150,0.88152397
45151,0.28225794
45152,0.33014882
45153,1.0005984
45154,0.5522596
45155,0.7188323
45156,1.1832274
45157,0.88804394
45158,0.60716945
45159,0.38715178
45160,0.74528104
45161,0.7699196
45162,0.62207794
45163,0.66443163
45164,0.50037277
45165,0.8352092
45166,0.16513932
45167,0.43882328
45168,0.94221884
45169,0.58221525
45170,0.85557646
45171,0.8426464
45172,0.89498705
45173,1.0046394
45174,0.938236
45175,0.07594198
45176,0.94798785
45177,0.26451534
45178,0.42900774
45179,1.5453231
45180,0.6519644
45181,0.83896977
45182,0.54047686
45183,0.3198666
45184,0.68740845
45185,0.6153929
45186,0.7512111
45187,0.26769096
45188,0.1740059
45189,0.1861113
45190,0.9364453
45191,0.90446484
45192,0.8338117
45193,0.54943055
45194,1.0373216
45195,0.8543412
45196,0.90208775
45197,0.49829966
45198,0.3861469
45199,0.9735209
45200,0.82229716
45201,0.7876044
45202,0.68595296
45203,0.8150987
45204,0.48694888
45205,0.44799882
45206,0.69169354
45207,0.5810101
45208,0.872161
45209,0.21947667
45210,0.37372273
45211,0.39744395
45212,0.45308307
45213,0.7802915
45214,0.4120124
45215,0.009310231
45216,0.77032167
45217,0.66944754
45218,0.67723674
45219,0.84591156
45220,0.3121466
45221,0.7152152
45222,0.73588294
45223,0.37173975
45224,0.2688756
45225,0.86282843
45226,0.42405894
45227,0.54125714
45228,0.39922237
45229,0.84527725
45230,0.8400218
45231,0.5704718
45232,0.6383929
45233,0.7610454
45234,1.0997808
45235,0.09497851
45236,0.7916406
45237,1.4360735
45238,0.43905312
45239,0.6435807
45240,0.71980923
45241,0.6088349
45242,0.5528172
45243,0.12326044
45244,0.92707485
45245,0.09775236
45246,0.68626076
45247,0.6999194
45248,0.65345716
45249,0.4276574
45250,0.999583
45251,0.9287423
45252,0.578883
45253,0.4995751
45254,0.70136863
45255,0.20287573
45256,0.6679307
45257,0.62557435
45258,0.50322545
45259,0.42972207
45260,0.2431108
45261,0.51723504
45262,0.6571108
45263,0.6165906
45264,0.7058679
45265,0.49385902
45266,0.8550162
45267,0.96167785
45268,0.43810982
45269,0.2756276
45270,0.17787087
45271,0.7723836
45272,0.8417659
45273,0.59422356
45274,0.98004335
45275,0.6411679
45276,0.8594891
45277,0.58889127
45278,0.18871826
45279,0.73039156
45280,0.27153134
45281,0.95331246
45282,0.3020484
45283,0.35279375
45284,0.89731044
45285,0.89174366
45286,1.185792
45287,0.7362261
45288,0.7932849
45289,0.43161887
45290,0.6167476
45291,0.61894476
45292,1.1895082
45293,0.618492
45294,0.61975217
45295,0.49711093
45296,1.093213
45297,0.47982347
45298,0.73504424
45299,0.9833377
45300,0.01285623
45301,0.2640558
45302,0.5905845
45303,0.5169672
45304,0.8314147
45305,0.21557693
45306,0.3173377
45307,0.67784953
45308,0.46919414
45309,0.7005598
45310,0.08045946
45311,1.0123849
45312,0.5810891
45313,0.8099681
45314,0.836492
45315,0.6048572
45316,0.9890377
45317,0.711158
45318,0.367428
45319,0.7495536
45320,0.6163557
45321,0.59924775
45322,0.2253476
45323,0.81914306
45324,0.91253424
45325,0.40997195
45326,0.64589465
45327,1.017093
45328,0.41319835
45329,0.6874889
45330,0.77674526
45331,1.0239103
45332,0.19591153
45333,0.610643
45334,0.26471674
45335,0.51235783
45336,0.54731065
45337,0.541378
45338,0.5607015
45339,0.2989695
45340,-0.035087153
45341,0.9925113
45342,0.40546563
45343,0.66949564
45344,0.8864191
45345,0.45622522
45346,0.65402997
45347,0.5996826
45348,0.4694739
45349,0.2933762
45350,0.135069
45351,0.5643344
45352,0.50773144
45353,0.121373355
45354,0.9367091
45355,1.02716
45356,0.7512843
45357,0.5478265
45358,0.66055644
45359,0.0883103
45360,1.2149472
45361,0.7988138
45362,0.75824845
45363,0.86548346
45364,0.8644845
45365,0.64790016
45366,0.3957192
45367,0.41256386
45368,0.956706
45369,0.31051153
45370,0.7095411
45371,1.0863199
45372,0.05496323
45373,0.17577727
45374,0.389975
45375,0.4152618
45376,0.6378313
45377,1.1308205
45378,1.0826374
45379,1.1829408
45380,0.9086112
45381,0.34910917
45382,1.3198495
45383,0.7965059
45384,0.24413918
45385,0.77939594
45386,0.58871275
45387,0.21211778
45388,1.198976
45389,0.64499366
45390,0.19313687
45391,1.0715444
45392,0.45643765
45393,0.6921197
45394,1.0318594
45395,0.50466233
45396,1.0774517
45397,0.8010168
45398,0.22332013
45399,0.84216636
45400,0.3637113
45401,0.56793565
45402,0.6313963
45403,0.16712612
45404,0.5714061
45405,0.4286183
45406,1.0446198
45407,0.7599755
45408,0.7293758
45409,0.63897014
45410,0.6491806
45411,0.8236264
45412,0.7805409
45413,0.9960051
45414,0.5325018
45415,0.54044586
45416,0.91312474
45417,0.3719085
45418,0.3876289
45419,0.23767307
45420,0.88365316
45421,0.57811093
45422,0.7975891
45423,0.24796289
45424,0.9501018
45425,0.93451244
45426,0.1250768
45427,0.39002913
45428,0.04931143
45429,0.64432436
45430,0.5589316
45431,0.20726685
45432,0.9164884
45433,0.9027106
45434,0.86752576
45435,0.17060795
45436,0.6838665
45437,0.8541102
45438,0.52294195
45439,0.9108959
45440,0.6263085
45441,0.47045082
45442,0.36728653
45443,0.8084555
45444,0.9433674
45445,0.85773206
45446,0.60601985
45447,0.7474477
45448,1.194371
45449,0.6646589
45450,0.12626635
45451,0.7593133
45452,1.4026401
45453,0.8193856
45454,1.1266613
45455,0.7275894
45456,0.259607
45457,0.7220757
45458,0.59928083
45459,0.33723867
45460,1.1621637
45461,1.1378717
45462,0.37229058
45463,0.9185981
45464,0.3084593
45465,0.98483807
45466,0.5535865
45467,0.15940207
45468,1.3947821
45469,0.5983647
45470,1.1652902
45471,0.3397608
45472,0.78087586
45473,0.21123134
45474,0.9450618
45475,0.85601014
45476,0.17499524
45477,0.90816444
45478,0.41935158
45479,0.25307345
45480,0.34550482
45481,0.8982267
45482,0.5651
45483,0.30732393
45484,0.69974226
45485,0.58529156
45486,0.423921
45487,0.5200534
45488,0.31327125
45489,0.5393632
45490,0.0868122
45491,0.73573923
45492,0.6160381
45493,0.55875766
45494,1.053082
45495,0.14945793
45496,0.50798637
45497,0.8055699
45498,1.0268583
45499,0.64404273
45500,0.04592073
45501,0.78583974
45502,0.5090149
45503,0.8693658
45504,1.4567087
45505,0.68434477
45506,0.22272247
45507,1.1744308
45508,0.5758885
45509,0.22528979
45510,0.2997317
45511,0.44679108
45512,0.53858554
45513,0.42714524
45514,0.019094571
45515,0.6712224
45516,0.77900344
45517,0.30601585
45518,0.5016901
45519,0.5632922
45520,0.61946076
45521,0.465875
45522,0.2550406
45523,0.8593509
45524,0.6977841
45525,0.59750545
45526,0.13998002
45527,0.5724823
45528,0.70198244
45529,0.5974232
45530,0.43812847
45531,0.9240459
45532,0.8419253
45533,0.78595495
45534,1.1990623
45535,0.34317753
45536,0.90518886
45537,0.6665186
45538,0.7099982
45539,0.7137231
45540,0.525756
45541,0.43920016
45542,0.7335916
45543,0.828164
45544,0.8731264
45545,0.85238725
45546,0.16151613
45547,0.755445
45548,0.442555
45549,0.434248
45550,0.96566993
45551,0.7047799
45552,0.58022213
45553,0.65542483
45554,0.718261
45555,0.25164875
45556,0.20960048
45557,0.71223485
45558,1.3333254
45559,0.34892493
45560,0.44101536
45561,0.6746787
45562,0.9485319
45563,0.43098044
45564,0.69653356
45565,0.87118536
45566,1.0444872
45567,0.414062
45568,0.9008208
45569,0.25945395
45570,0.4416453
45571,0.19124895
45572,0.63372946
45573,0.5936038
45574,0.6347426
45575,0.741298
45576,0.93832266
45577,1.0038078
45578,0.27769896
45579,0.8372842
45580,0.6920285
45581,0.61773586
45582,1.4926047
45583,0.824063
45584,0.78827035
45585,0.5370984
45586,0.7956758
45587,1.4299982
45588,0.58673036
45589,0.54275703
45590,0.90934724
45591,0.054548442
45592,0.5089905
45593,1.032624
45594,0.29952765
45595,0.72107714
45596,0.24342397
45597,0.60355186
45598,0.08288038
45599,0.817655
45600,0.7044973
45601,0.2325064
45602,0.64767706
45603,0.9239221
45604,0.70986015
45605,0.40816247
45606,0.87140185
45607,0.39048648
45608,0.751869
45609,1.0835392
45610,0.653039
45611,0.5002778
45612,0.4808492
45613,0.6956039
45614,0.8365841
45615,0.50611794
45616,0.6877615
45617,0.10583192
45618,0.46285415
45619,1.0045214
45620,0.8727533
45621,0.6603623
45622,0.65217745
45623,0.028682172
45624,0.46491504
45625,0.71710724
45626,0.5846055
45627,0.4720825
45628,0.25945315
45629,0.9920925
45630,0.31348586
45631,1.1336392
45632,1.641089
45633,0.48965538
45634,1.0156223
45635,0.33098948
45636,0.52232563
45637,0.3047651
45638,0.0910601
45639,0.36212292
45640,0.50149524
45641,0.81403816
45642,0.36317518
45643,0.15046573
45644,0.7009705
45645,1.1038752
45646,0.46341693
45647,0.5403999
45648,0.54320234
45649,1.3437698
45650,0.5584394
45651,0.5835598
45652,0.6905746
45653,0.9105129
45654,0.5491706
45655,0.46389848
45656,0.7426898
45657,0.6908371
45658,0.9189616
45659,0.8800599
45660,0.79419714
45661,1.1122205
45662,0.29227132
45663,1.2871974
45664,0.65831673
45665,0.9833892
45666,1.0133908
45667,1.373081
45668,0.20382605
45669,0.51893365
45670,0.34718037
45671,0.53144217
45672,0.8845492
45673,0.7607569
45674,1.325525
45675,1.1524544
45676,0.9080563
45677,0.6434861
45678,1.1503624
45679,0.95069027
45680,0.278485
45681,0.12309939
45682,0.10472655
45683,0.5597643
45684,0.7597935
45685,0.76080066
45686,0.39698225
45687,0.5497235
45688,0.49611017
45689,0.6001243
45690,1.0066996
45691,1.0247724
45692,0.7663829
45693,0.98295456
45694,0.5806837
45695,0.6556299
45696,0.6951402
45697,0.8944837
45698,1.6629055
45699,0.3828134
45700,0.79384595
45701,0.7325514
45702,1.1751537
45703,1.2213805
45704,0.2284455
45705,0.8745873
45706,0.22217578
45707,1.1110432
45708,0.2948414
45709,0.72888255
45710,0.6795597
45711,0.1798541
45712,1.5931602
45713,0.52588534
45714,0.62794983
45715,0.57266337
45716,0.78739077
45717,0.14649925
45718,1.0141628
45719,0.92543393
45720,0.72128063
45721,0.9422208
45722,0.6231997
45723,0.19832522
45724,0.5550666
45725,0.6998752
45726,0.2096822
45727,0.36258706
45728,0.24793202
45729,0.9900522
45730,0.95562243
45731,1.2474089
45732,0.5448609
45733,0.9198106
45734,0.3237071
45735,0.6576231
45736,0.15383828
45737,0.53740144
45738,0.5366442
45739,0.7492172
45740,0.71002215
45741,1.0674886
45742,0.894962
45743,0.6974838
45744,0.8078458
45745,1.0250335
45746,0.33874953
45747,0.19767854
45748,0.46744955
45749,0.8967804
45750,1.0538902
45751,0.26917952
45752,0.0634691
45753,1.055059
45754,1.01723
45755,0.0713688
45756,-0.03664732
45757,0.014535651
45758,1.0603495
45759,0.34897977
45760,0.8134828
45761,0.5719645
45762,0.55569243
45763,0.36366713
45764,-0.0103416145
45765,0.9237814
45766,0.23882514
45767,0.7231292
45768,0.89027333
45769,0.8868181
45770,0.5916333
45771,0.6171783
45772,0.19450548
45773,1.0326607
45774,0.717761
45775,0.3157017
45776,0.7212259
45777,0.64487445
45778,1.0268362
45779,0.60828793
45780,-0.017832458
